Date,Price,Min,Max,RSI,K_STOCH,D_STOCH,ROC,MOMENTUM,WILLIAMS,1_moving_avg,7_moving_avg,30_moving_avg,1_exp_moving_avg,7_exp_moving_avg,30_exp_moving_avg,1_wma,7_wma,30_wma,1_dema,7_dema,30_dema,1_tema,7_tema,30_tema
2015-04-30,1604.0,,,22.247833084319247,,,-7.869040781160253,-137.0,,1604.0,1706.4285714285713,1780.7666666666667,1653.409149297685,1724.3993510672672,1824.0950292794457,1701.6909090909091,1701.6909090909091,1701.6909090909091,1667.8723388175436,1667.8723388175436,1667.8723388175436,1656.9823376323995,1656.9823376323995,1656.9823376323995
2015-05-04,1604.0,1604.0,1604.0,22.247833084319243,,,-7.869040781160253,-137.0,,1604.0,1684.142857142857,1770.2333333333333,1628.7045746488425,1709.349413887861,1816.7355801632477,1680.4727272727273,1680.4727272727273,1680.4727272727273,1641.1737343957484,1641.1737343957484,1641.1737343957484,1625.5048726268585,1625.5048726268585,1625.5048726268585
2015-05-05,1600.0,,,21.91940044069065,,,-8.09879379666858,-141.0,,1600.0,1665.5714285714287,1759.5666666666666,1614.3522873244212,1695.6807226121464,1809.4970011027337,1661.0181818181818,1661.0181818181818,1661.0181818181818,1620.7499170755136,1620.7499170755136,1620.7499170755136,1604.1572270690551,1604.1572270690551,1604.1572270690551
2015-05-06,1600.0,1600.0,1600.0,21.919400440690655,,,-10.1123595505618,-180.0,,1600.0,1647.0,1748.9,1607.1761436622105,1683.720621153649,1802.508145848248,1644.1272727272728,1644.1272727272728,1644.1272727272728,1606.3918272305461,1606.3918272305461,1606.3918272305461,1591.6538395469813,1591.6538395469813,1591.6538395469813
2015-05-07,1642.0,1642.0,1642.0,33.81710138256629,,,-6.7045454545454515,-118.0,,1642.0,1633.142857142857,1739.6333333333334,1624.5880718311053,1678.505539262204,1797.15946186494,1638.1454545454546,1638.1454545454546,1638.1454545454546,1610.4532108143103,1610.4532108143103,1610.4532108143103,1604.1306371069732,1604.1306371069732,1604.1306371069732
2015-05-08,1692.0,1692.0,1692.0,44.63328524458151,,,-2.196531791907519,-38.0,,1692.0,1633.2857142857142,1732.0333333333333,1658.2940359155527,1680.1923480564699,1793.6589159795803,1643.4,1643.4,1643.4,1630.7437829385058,1630.7437829385058,1630.7437829385058,1636.7082620982294,1636.7082620982294,1636.7082620982294
2015-05-11,1744.0,1744.0,1744.0,53.199630626692205,,,0.8092485549132888,14.0,,1744.0,1640.857142857143,1724.4333333333334,1701.1470179577764,1688.168309522712,1792.0075718038322,1658.8,1658.8,1658.8,1663.5418094699587,1663.5418094699587,1663.5418094699587,1683.0505997879218,1683.0505997879218,1683.0505997879218
2015-05-12,1746.0,,,53.49764220279489,,,0.4025301897642386,7.0,,1746.0,1661.142857142857,1721.0333333333333,1723.5735089788882,1695.3972747764544,1790.479170217278,1674.3090909090909,1674.3090909090909,1674.3090909090909,1688.8184450994454,1688.8184450994454,1688.8184450994454,1715.1768289778802,1715.1768289778802,1715.1768289778802
2015-05-13,1746.0,1746.0,1746.0,53.49764220279491,,,3.25251330573626,55.0,,1746.0,1681.4285714285713,1719.2333333333333,1734.786754489444,1701.7226184490844,1789.0029641090161,1689.6909090909091,1689.6909090909091,1689.6909090909091,1707.6294674596986,1707.6294674596986,1707.6294674596986,1736.1718783675633,1736.1718783675633,1736.1718783675633
2015-05-14,1800.0,,,61.22852824410702,,,6.445890005913668,109.0,,1800.0,1710.0,1719.2333333333333,1767.3933772447222,1714.0072962745112,1789.3676021539288,1713.8909090909092,1713.8909090909092,1713.8909090909092,1739.3416570575637,1739.3416570575637,1739.3416570575637,1773.7233283353507,1773.7233283353507,1773.7233283353507
