Date,LastTradePrice,Max,Min,AvgPrice,%chg,Volume,TurnoverBestMKD,TotalTurnoverMKD
7/5/2018,"210,00",,,"210,00","0,00",0,0,0
7/4/2018,"210,00",,,"210,00","0,00",0,0,0
7/3/2018,"210,00",,,"210,00","0,00",0,0,0
7/2/2018,"210,00",,,"210,00","0,00",0,0,0
6/29/2018,"210,00",,,"210,00","0,00",0,0,0
6/28/2018,"210,00",,,"210,00","0,00",0,0,0
6/27/2018,"210,00",,,"210,00","0,00",0,0,0
6/26/2018,"210,00",,,"210,00","0,00",0,0,0
6/25/2018,"210,00","210,00","210,00","210,00","5,00",50,10.500,10.500
6/22/2018,"200,00",,,"200,00","0,00",0,0,0
6/21/2018,"200,00",,,"200,00","0,00",0,0,0
6/20/2018,"200,00",,,"200,00","0,00",0,0,0
6/19/2018,"200,00",,,"200,00","0,00",0,0,0
6/18/2018,"200,00",,,"200,00","0,00",0,0,0
6/14/2018,"200,00",,,"200,00","0,00",0,0,0
6/13/2018,"200,00",,,"200,00","0,00",0,0,0
6/12/2018,"200,00","200,00","200,00","200,00","0,00",70,14.000,14.000
6/11/2018,"200,00","200,00","200,00","200,00","0,00",30,6.000,6.000
6/8/2018,"200,00",,,"200,00","0,00",0,0,0
6/7/2018,"200,00","200,00","200,00","200,00","8,11",315,63.000,63.000
6/6/2018,"185,00",,,"185,00","0,00",0,0,0
6/5/2018,"185,00",,,"185,00","0,00",0,0,0
6/4/2018,"185,00",,,"185,00","0,00",0,0,0
6/1/2018,"185,00",,,"185,00","0,00",0,0,0
5/31/2018,"185,00",,,"185,00","0,00",0,0,0
5/30/2018,"185,00","185,00","185,00","185,00","-7,50",28,5.180,5.180
5/29/2018,"200,00",,,"200,00","0,00",0,0,0
5/28/2018,"200,00",,,"200,00","0,00",0,0,0
5/23/2018,"200,00",,,"200,00","0,00",0,0,0
5/22/2018,"200,00","200,00","200,00","200,00","-1,96",95,19.000,19.000
5/21/2018,"204,00",,,"204,00","0,00",0,0,0
5/18/2018,"204,00","204,00","204,00","204,00","9,68",100,20.400,20.400
5/17/2018,"186,00",,,"186,00","0,00",0,0,0
5/16/2018,"186,00","186,00","186,00","186,00","0,54",40,7.440,7.440
5/15/2018,"185,00",,,"185,00","0,00",0,0,0
5/14/2018,"185,00",,,"185,00","0,00",0,0,0
5/11/2018,"185,00",,,"185,00","0,00",0,0,0
5/10/2018,"185,00",,,"185,00","0,00",0,0,0
5/9/2018,"185,00","185,00","185,00","185,00","-8,69",120,22.200,22.200
5/8/2018,"200,00",,,"202,61","0,00",0,0,0
5/7/2018,"200,00",,,"202,61","0,00",0,0,0
5/4/2018,"200,00",,,"202,61","0,00",0,0,0
5/3/2018,"200,00",,,"202,61","0,00",0,0,0
5/2/2018,"200,00",,,"202,61","0,00",0,0,0
4/30/2018,"200,00",,,"202,61","0,00",0,0,0
4/27/2018,"200,00",,,"202,61","0,00",0,0,0
4/26/2018,"200,00",,,"202,61","0,00",0,0,0
4/25/2018,"200,00",,,"202,61","0,00",0,0,0
4/24/2018,"200,00",,,"202,61","0,00",0,0,0
4/23/2018,"200,00",,,"202,61","0,00",0,0,0
4/20/2018,"200,00",,,"202,61","0,00",0,0,0
4/19/2018,"200,00",,,"202,61","0,00",0,0,0
4/18/2018,"200,00",,,"202,61","0,00",0,0,0
4/17/2018,"200,00",,,"202,61","0,00",0,0,0
4/16/2018,"200,00",,,"202,61","0,00",0,0,0
4/13/2018,"200,00",,,"202,61","0,00",0,0,0
4/12/2018,"200,00",,,"202,61","0,00",0,0,0
4/11/2018,"200,00",,,"202,61","0,00",0,0,0
4/10/2018,"200,00",,,"202,61","0,00",0,0,0
4/5/2018,"200,00",,,"202,61","0,00",0,0,0
4/4/2018,"200,00",,,"202,61","0,00",0,0,0
4/3/2018,"200,00",,,"202,61","0,00",0,0,0
4/2/2018,"200,00",,,"202,61","0,00",0,0,0
3/30/2018,"200,00",,,"202,61","0,00",0,0,0
3/29/2018,"200,00",,,"202,61","0,00",0,0,0
3/28/2018,"200,00",,,"202,61","0,00",0,0,0
3/27/2018,"200,00",,,"202,61","0,00",0,0,0
3/26/2018,"200,00",,,"202,61","0,00",0,0,0
3/23/2018,"200,00",,,"202,61","0,00",0,0,0
3/22/2018,"200,00",,,"202,61","0,00",0,0,0
3/21/2018,"200,00","206,00","200,00","202,61","1,30",230,46.600,46.600
3/20/2018,"200,00",,,"200,00","0,00",0,0,0
3/19/2018,"200,00",,,"200,00","0,00",0,0,0
3/16/2018,"200,00",,,"200,00","0,00",0,0,0
3/15/2018,"200,00",,,"200,00","0,00",0,0,0
3/14/2018,"200,00",,,"200,00","0,00",0,0,0
3/13/2018,"200,00",,,"200,00","0,00",0,0,0
3/12/2018,"200,00",,,"200,00","0,00",0,0,0
3/9/2018,"200,00",,,"200,00","0,00",0,0,0
3/8/2018,"200,00",,,"200,00","0,00",0,0,0
3/7/2018,"200,00","200,00","200,00","200,00","-18,70",70,14.000,14.000
3/6/2018,"246,00",,,"246,00","0,00",0,0,0
3/5/2018,"246,00",,,"246,00","0,00",0,0,0
3/2/2018,"246,00",,,"246,00","0,00",0,0,0
3/1/2018,"246,00",,,"246,00","0,00",0,0,0
2/28/2018,"246,00",,,"246,00","0,00",0,0,0
2/27/2018,"246,00",,,"246,00","0,00",0,0,0
2/26/2018,"246,00",,,"246,00","0,00",0,0,0
2/23/2018,"246,00",,,"246,00","0,00",0,0,0
2/22/2018,"246,00","246,00","246,00","246,00","2,93",25,6.150,6.150
2/21/2018,"239,00",,,"239,00","0,00",0,0,0
2/20/2018,"239,00",,,"239,00","0,00",0,0,0
2/19/2018,"239,00",,,"239,00","0,00",0,0,0
2/16/2018,"239,00","239,00","239,00","239,00","19,50",22,5.258,5.258
2/15/2018,"200,00",,,"200,00","0,00",0,0,0
2/14/2018,"200,00",,,"200,00","0,00",0,0,0
2/13/2018,"200,00",,,"200,00","0,00",0,0,0
2/12/2018,"200,00",,,"200,00","0,00",0,0,0
2/9/2018,"200,00",,,"200,00","0,00",0,0,0
2/8/2018,"200,00","200,00","200,00","200,00","-9,09",65,13.000,13.000
2/7/2018,"220,00",,,"220,00","0,00",0,0,0
2/6/2018,"220,00",,,"220,00","0,00",0,0,0
2/5/2018,"220,00",,,"220,00","0,00",0,0,7.073.800
2/2/2018,"220,00","220,00","220,00","220,00","10,00",482,106.040,106.040
2/1/2018,"200,00","200,00","200,00","200,00","11,11",830,166.000,166.000
1/31/2018,"180,00","180,00","180,00","180,00","-9,55",177,31.860,31.860
1/30/2018,"199,00","199,00","199,00","199,00","4,74",70,13.930,13.930
1/29/2018,"190,00","190,00","190,00","190,00","4,40",47,8.930,8.930
1/26/2018,"182,00","182,00","182,00","182,00","19,74",60,10.920,10.920
1/25/2018,"152,00",,,"152,00","0,00",0,0,0
1/24/2018,"152,00",,,"152,00","0,00",0,0,0
1/23/2018,"152,00",,,"152,00","0,00",0,0,0
1/22/2018,"152,00",,,"152,00","0,00",0,0,0
1/18/2018,"152,00",,,"152,00","0,00",0,0,0
1/17/2018,"152,00",,,"152,00","0,00",0,0,0
1/16/2018,"152,00",,,"152,00","0,00",0,0,0
1/15/2018,"152,00",,,"152,00","0,00",0,0,0
1/12/2018,"152,00",,,"152,00","0,00",0,0,0
1/11/2018,"152,00",,,"152,00","0,00",0,0,0
1/10/2018,"152,00",,,"152,00","0,00",0,0,0
1/9/2018,"152,00","152,00","152,00","152,00","-20,00",40,6.080,6.080
1/5/2018,"190,00","190,00","190,00","190,00","0,00",150,28.500,28.500
1/4/2018,"190,00",,,"190,00","0,00",0,0,0
1/3/2018,"190,00",,,"190,00","0,00",0,0,0
1/2/2018,"190,00",,,"190,00","0,00",0,0,0
12/28/2017,"190,00",,,"190,00","0,00",0,0,0
12/27/2017,"190,00",,,"190,00","0,00",0,0,0
12/26/2017,"190,00",,,"190,00","0,00",0,0,0
12/25/2017,"190,00","190,00","190,00","190,00","-5,00","2,665",506.350,506.350
12/22/2017,"200,00",,,"200,00","0,00",0,0,0
12/21/2017,"200,00",,,"200,00","0,00",0,0,0
12/20/2017,"200,00",,,"200,00","0,00",0,0,0
12/19/2017,"200,00",,,"200,00","0,00",0,0,0
12/18/2017,"200,00",,,"200,00","0,00",0,0,0
12/15/2017,"200,00",,,"200,00","0,00",0,0,0
12/14/2017,"200,00",,,"200,00","0,00",0,0,0
12/13/2017,"200,00","200,00","200,00","200,00","-7,41",50,10.000,10.000
12/12/2017,"216,00",,,"216,00","0,00",0,0,0
12/11/2017,"216,00",,,"216,00","0,00",0,0,0
12/7/2017,"216,00",,,"216,00","0,00",0,0,0
12/6/2017,"216,00",,,"216,00","0,00",0,0,0
12/5/2017,"216,00",,,"216,00","0,00",0,0,0
12/4/2017,"216,00",,,"216,00","0,00",0,0,0
12/1/2017,"216,00",,,"216,00","0,00",0,0,0
11/30/2017,"216,00",,,"216,00","0,00",0,0,0
11/29/2017,"216,00",,,"216,00","0,00",0,0,0
11/28/2017,"216,00",,,"216,00","0,00",0,0,0
11/27/2017,"216,00","216,00","216,00","216,00","-9,69",30,6.480,6.480
11/24/2017,"240,00",,,"239,18","0,00",0,0,0
11/23/2017,"240,00",,,"239,18","0,00",0,0,0
11/22/2017,"240,00",,,"239,18","0,00",0,0,0
11/21/2017,"240,00",,,"239,18","0,00",0,0,0
11/20/2017,"240,00",,,"239,18","0,00",0,0,0
11/17/2017,"240,00",,,"239,18","0,00",0,0,0
11/16/2017,"240,00",,,"239,18","0,00",0,0,0
11/15/2017,"240,00",,,"239,18","0,00",0,0,0
11/14/2017,"240,00",,,"239,18","0,00",0,0,0
11/13/2017,"240,00",,,"239,18","0,00",0,0,0
11/10/2017,"240,00",,,"239,18","0,00",0,0,0
11/9/2017,"240,00",,,"239,18","0,00",0,0,0
11/8/2017,"240,00",,,"239,18","0,00",0,0,0
11/7/2017,"240,00",,,"239,18","0,00",0,0,0
11/6/2017,"240,00",,,"239,18","0,00",0,0,0
11/3/2017,"240,00",,,"239,18","0,00",0,0,0
11/2/2017,"240,00",,,"239,18","0,00",0,0,0
11/1/2017,"240,00",,,"239,18","0,00",0,0,0
10/31/2017,"240,00",,,"239,18","0,00",0,0,0
10/30/2017,"240,00",,,"239,18","0,00",0,0,0
10/27/2017,"240,00","240,00","232,00","239,18","-0,13",195,46.640,46.640
10/26/2017,"232,00","240,00","232,00","239,48","3,22",535,128.120,128.120
10/25/2017,"232,00",,,"232,00","0,00",0,0,0
10/24/2017,"232,00",,,"232,00","0,00",0,0,0
10/20/2017,"232,00","232,00","232,00","232,00","0,00",250,58.000,58.000
10/19/2017,"232,00",,,"232,00","0,00",0,0,0
10/18/2017,"232,00","232,00","232,00","232,00","-0,37",40,9.280,9.280
10/17/2017,"234,00",,,"232,86","0,00",0,0,0
10/16/2017,"234,00",,,"232,86","0,00",0,0,0
10/13/2017,"234,00",,,"232,86","0,00",0,0,0
10/12/2017,"234,00",,,"232,86","0,00",0,0,0
10/10/2017,"234,00",,,"232,86","0,00",0,0,0
10/9/2017,"234,00",,,"232,86","0,00",0,0,0
10/6/2017,"234,00",,,"232,86","0,00",0,0,0
10/5/2017,"234,00","234,00","230,00","232,86","-5,72",701,163.234,163.234
10/4/2017,"247,00","247,00","247,00","247,00","-9,85",30,7.410,7.410
10/3/2017,"274,00",,,"274,00","0,00",0,0,0
10/2/2017,"274,00",,,"274,00","0,00",0,0,0
9/29/2017,"274,00",,,"274,00","0,00",0,0,0
9/28/2017,"274,00",,,"274,00","0,00",0,0,0
9/27/2017,"274,00",,,"274,00","0,00",0,0,0
9/26/2017,"274,00",,,"274,00","0,00",0,0,0
9/25/2017,"274,00",,,"274,00","0,00",0,0,0
9/22/2017,"274,00",,,"274,00","0,00",0,0,0
9/21/2017,"274,00","274,00","274,00","274,00","-8,36",250,68.500,68.500
9/20/2017,"299,00",,,"299,00","0,00",0,0,0
9/19/2017,"299,00",,,"299,00","0,00",0,0,0
9/18/2017,"299,00",,,"299,00","0,00",0,0,0
9/15/2017,"299,00",,,"299,00","0,00",0,0,0
9/14/2017,"299,00",,,"299,00","0,00",0,0,0
9/13/2017,"299,00",,,"299,00","0,00",0,0,0
9/12/2017,"299,00",,,"299,00","0,00",0,0,0
9/11/2017,"299,00",,,"299,00","0,00",0,0,0
9/7/2017,"299,00",,,"299,00","0,00",0,0,0
9/6/2017,"299,00",,,"299,00","0,00",0,0,0
9/5/2017,"299,00",,,"299,00","0,00",0,0,0
9/4/2017,"299,00",,,"299,00","0,00",0,0,0
9/1/2017,"299,00",,,"299,00","0,00",0,0,0
8/31/2017,"299,00",,,"299,00","0,00",0,0,0
8/30/2017,"299,00",,,"299,00","0,00",0,0,0
8/29/2017,"299,00",,,"299,00","0,00",0,0,0
8/25/2017,"299,00",,,"299,00","0,00",0,0,0
8/24/2017,"299,00","299,00","299,00","299,00","2,75",470,140.530,140.530
8/23/2017,"291,00",,,"291,00","0,00",0,0,0
8/22/2017,"291,00","291,00","291,00","291,00","-3,00",300,87.300,87.300
8/21/2017,"300,00",,,"300,00","0,00",0,0,0
8/18/2017,"300,00","300,00","300,00","300,00","0,00",330,99.000,99.000
8/17/2017,"300,00",,,"300,00","0,00",0,0,0
8/16/2017,"300,00",,,"300,00","0,00",0,0,0
8/15/2017,"300,00",,,"300,00","0,00",0,0,0
8/14/2017,"300,00",,,"300,00","0,00",0,0,0
8/11/2017,"300,00",,,"300,00","0,00",0,0,0
8/10/2017,"300,00","300,00","300,00","300,00","0,00",525,157.500,157.500
8/9/2017,"300,00",,,"300,00","0,00",0,0,0
8/8/2017,"300,00",,,"300,00","0,00",0,0,0
8/7/2017,"300,00",,,"300,00","0,00",0,0,0
8/4/2017,"300,00",,,"300,00","0,00",0,0,0
8/3/2017,"300,00","300,00","300,00","300,00","4,17",402,120.600,120.600
8/1/2017,"288,00",,,"288,00","0,00",0,0,0
7/31/2017,"288,00",,,"288,00","0,00",0,0,0
7/28/2017,"288,00",,,"288,00","0,00",0,0,0
7/27/2017,"288,00",,,"288,00","0,00",0,0,0
7/26/2017,"288,00","288,00","288,00","288,00","2,86",50,14.400,14.400
7/25/2017,"280,00","280,00","280,00","280,00","12,00",170,47.600,47.600
7/24/2017,"250,00",,,"250,00","0,00",0,0,7.544.370
7/21/2017,"250,00","250,00","250,00","250,00","23,76",185,46.250,1.449.500
7/20/2017,"202,00","202,00","202,00","202,00","0,50",70,14.140,10.084.140
7/19/2017,"201,00",,,"201,00","0,00",0,0,0
7/18/2017,"201,00","201,00","201,00","201,00","14,20",241,48.441,48.441
7/17/2017,"176,00",,,"176,00","0,00",0,0,0
7/14/2017,"176,00","176,00","176,00","176,00","2,92",445,78.320,78.320
7/13/2017,"171,00",,,"171,00","0,00",0,0,0
7/12/2017,"171,00",,,"171,00","0,00",0,0,5.853.100
7/11/2017,"171,00","171,00","171,00","171,00","-25,65",10,1.710,1.710
7/10/2017,"230,00",,,"230,00","0,00",0,0,0
7/7/2017,"230,00",,,"230,00","0,00",0,0,0
7/6/2017,"230,00",,,"230,00","0,00",0,0,0
7/5/2017,"230,00",,,"230,00","0,00",0,0,0
7/4/2017,"230,00",,,"230,00","0,00",0,0,0
7/3/2017,"230,00",,,"230,00","0,00",0,0,0
6/30/2017,"230,00",,,"230,00","0,00",0,0,0
6/29/2017,"230,00","230,00","230,00","230,00","21,05",30,6.900,6.900
6/28/2017,"190,00",,,"190,00","0,00",0,0,0
6/27/2017,"190,00",,,"190,00","0,00",0,0,0
6/23/2017,"190,00",,,"190,00","0,00",0,0,0
6/22/2017,"190,00",,,"190,00","0,00",0,0,0
6/21/2017,"190,00",,,"190,00","0,00",0,0,4.769.115
6/20/2017,"190,00",,,"190,00","0,00",0,0,0
6/19/2017,"190,00",,,"190,00","0,00",0,0,24.059.970
6/16/2017,"190,00",,,"190,00","0,00",0,0,0
6/15/2017,"190,00",,,"190,00","0,00",0,0,0
6/14/2017,"190,00",,,"190,00","0,00",0,0,22.827.150
6/13/2017,"190,00","190,00","190,00","190,00","-16,67",50,9.500,9.500
6/12/2017,"228,00",,,"228,00","0,00",0,0,0
6/9/2017,"228,00",,,"228,00","0,00",0,0,0
6/8/2017,"228,00",,,"228,00","0,00",0,0,0
6/7/2017,"228,00",,,"228,00","0,00",0,0,0
6/6/2017,"228,00",,,"228,00","0,00",0,0,0
6/5/2017,"228,00","228,00","228,00","228,00","20,00",50,11.400,11.400
6/1/2017,"190,00",,,"190,00","0,00",0,0,0
5/31/2017,"190,00",,,"190,00","0,00",0,0,0
5/30/2017,"190,00",,,"190,00","0,00",0,0,0
5/29/2017,"190,00",,,"190,00","0,00",0,0,0
5/26/2017,"190,00",,,"190,00","0,00",0,0,0
5/25/2017,"190,00",,,"190,00","0,00",0,0,0
5/23/2017,"190,00",,,"190,00","0,00",0,0,0
5/22/2017,"190,00",,,"190,00","0,00",0,0,0
5/19/2017,"190,00","190,00","190,00","190,00","11,76",50,9.500,9.500
5/18/2017,"170,00",,,"170,00","0,00",0,0,0
5/17/2017,"170,00",,,"170,00","0,00",0,0,0
5/16/2017,"170,00","170,00","170,00","170,00","0,59",160,27.200,27.200
5/15/2017,"169,00",,,"169,00","0,00",0,0,0
5/12/2017,"169,00",,,"169,00","0,00",0,0,0
5/11/2017,"169,00",,,"169,00","0,00",0,0,0
5/10/2017,"169,00",,,"169,00","0,00",0,0,0
5/9/2017,"169,00",,,"169,00","0,00",0,0,0
5/8/2017,"169,00",,,"169,00","0,00",0,0,0
5/5/2017,"169,00","169,00","169,00","169,00","2,42",470,79.430,79.430
5/4/2017,"165,00",,,"165,00","0,00",0,0,0
5/3/2017,"165,00",,,"165,00","0,00",0,0,0
5/2/2017,"165,00",,,"165,00","0,00",0,0,0
4/28/2017,"165,00",,,"165,00","0,00",0,0,0
4/27/2017,"165,00",,,"165,00","0,00",0,0,0
4/26/2017,"165,00",,,"165,00","0,00",0,0,0
4/25/2017,"165,00","165,00","165,00","165,00","2,48",100,16.500,16.500
4/24/2017,"161,00",,,"161,00","0,00",0,0,0
4/21/2017,"161,00",,,"161,00","0,00",0,0,0
4/20/2017,"161,00","161,00","161,00","161,00","2,55",200,32.200,32.200
4/19/2017,"157,00",,,"157,00","0,00",0,0,0
4/18/2017,"157,00",,,"157,00","0,00",0,0,0
4/13/2017,"157,00",,,"157,00","0,00",0,0,0
4/12/2017,"157,00",,,"157,00","0,00",0,0,0
4/11/2017,"157,00",,,"157,00","0,00",0,0,0
4/10/2017,"157,00",,,"157,00","0,00",0,0,0
4/7/2017,"157,00",,,"157,00","0,00",0,0,0
4/6/2017,"157,00",,,"157,00","0,00",0,0,0
4/5/2017,"157,00",,,"157,00","0,00",0,0,0
4/4/2017,"157,00",,,"157,00","0,00",0,0,0
4/3/2017,"157,00",,,"157,00","0,00",0,0,0
3/31/2017,"157,00",,,"157,00","0,00",0,0,0
3/30/2017,"157,00",,,"157,00","0,00",0,0,0
3/29/2017,"157,00",,,"157,00","0,00",0,0,0
3/28/2017,"157,00",,,"157,00","0,00",0,0,0
3/27/2017,"157,00",,,"157,00","0,00",0,0,0
3/24/2017,"157,00",,,"157,00","0,00",0,0,0
3/23/2017,"157,00","157,00","157,00","157,00","-2,48",30,4.710,4.710
3/22/2017,"161,00",,,"161,00","0,00",0,0,0
3/21/2017,"161,00",,,"161,00","0,00",0,0,0
3/20/2017,"161,00",,,"161,00","0,00",0,0,0
3/17/2017,"161,00",,,"161,00","0,00",0,0,0
3/16/2017,"161,00",,,"161,00","0,00",0,0,0
3/15/2017,"161,00","161,00","161,00","161,00","2,55",517,83.237,83.237
3/14/2017,"157,00",,,"157,00","0,00",0,0,0
3/13/2017,"157,00",,,"157,00","0,00",0,0,0
3/10/2017,"157,00",,,"157,00","0,00",0,0,0
3/9/2017,"157,00","157,00","157,00","157,00","2,61",290,45.530,45.530
3/8/2017,"153,00",,,"153,00","0,00",0,0,0
3/7/2017,"153,00",,,"153,00","0,00",0,0,0
3/6/2017,"153,00",,,"153,00","0,00",0,0,0
3/3/2017,"153,00",,,"153,00","0,00",0,0,0
3/2/2017,"153,00",,,"153,00","0,00",0,0,0
3/1/2017,"153,00","153,00","153,00","153,00","-2,55",108,16.524,16.524
2/28/2017,"157,00",,,"157,00","0,00",0,0,0
2/27/2017,"157,00",,,"157,00","0,00",0,0,0
2/24/2017,"157,00",,,"157,00","0,00",0,0,0
2/23/2017,"157,00",,,"157,00","0,00",0,0,0
2/22/2017,"157,00",,,"157,00","0,00",0,0,0
2/21/2017,"157,00",,,"157,00","0,00",0,0,0
2/20/2017,"157,00",,,"157,00","0,00",0,0,0
2/17/2017,"157,00",,,"157,00","0,00",0,0,0
2/16/2017,"157,00",,,"157,00","0,00",0,0,0
2/15/2017,"157,00",,,"157,00","0,00",0,0,0
2/14/2017,"157,00",,,"157,00","0,00",0,0,0
2/13/2017,"157,00",,,"157,00","0,00",0,0,0
2/10/2017,"157,00","157,00","157,00","157,00","11,35",58,9.106,9.106
2/9/2017,"141,00",,,"141,00","0,00",0,0,0
2/8/2017,"141,00",,,"141,00","0,00",0,0,0
2/7/2017,"141,00",,,"141,00","0,00",0,0,0
2/6/2017,"141,00",,,"141,00","0,00",0,0,0
2/3/2017,"141,00",,,"141,00","0,00",0,0,0
2/2/2017,"141,00",,,"141,00","0,00",0,0,0
2/1/2017,"141,00",,,"141,00","0,00",0,0,0
1/31/2017,"141,00",,,"141,00","0,00",0,0,0
1/30/2017,"141,00",,,"141,00","0,00",0,0,0
1/27/2017,"141,00",,,"141,00","0,00",0,0,0
1/26/2017,"141,00",,,"141,00","0,00",0,0,0
1/25/2017,"141,00",,,"141,00","0,00",0,0,0
1/24/2017,"141,00",,,"141,00","0,00",0,0,0
1/23/2017,"141,00",,,"141,00","0,00",0,0,0
1/20/2017,"141,00",,,"141,00","0,00",0,0,0
1/18/2017,"141,00",,,"141,00","0,00",0,0,0
1/17/2017,"141,00",,,"141,00","0,00",0,0,0
1/16/2017,"141,00",,,"141,00","0,00",0,0,0
1/13/2017,"141,00",,,"141,00","0,00",0,0,0
1/12/2017,"141,00","141,00","141,00","141,00","-0,70",183,25.803,25.803
1/11/2017,"142,00","142,00","142,00","142,00","0,00",330,46.860,46.860
1/10/2017,"142,00",,,"142,00","0,00",0,0,0
1/9/2017,"142,00","142,00","142,00","142,00","-2,74",610,86.620,86.620
1/5/2017,"146,00",,,"146,00","0,00",0,0,0
1/4/2017,"146,00",,,"146,00","0,00",0,0,0
1/3/2017,"146,00",,,"146,00","0,00",0,0,0
12/29/2016,"146,00",,,"146,00","0,00",0,0,0
12/28/2016,"146,00",,,"146,00","0,00",0,0,0
12/27/2016,"146,00",,,"146,00","0,00",0,0,0
12/26/2016,"146,00",,,"146,00","0,00",0,0,0
12/23/2016,"146,00",,,"146,00","0,00",0,0,0
12/22/2016,"146,00",,,"146,00","0,00",0,0,0
12/21/2016,"146,00",,,"146,00","0,00",0,0,0
12/20/2016,"146,00",,,"146,00","0,00",0,0,0
12/19/2016,"146,00",,,"146,00","0,00",0,0,0
12/16/2016,"146,00",,,"146,00","0,00",0,0,0
12/15/2016,"146,00",,,"146,00","0,00",0,0,0
12/14/2016,"146,00",,,"146,00","0,00",0,0,0
12/13/2016,"146,00",,,"146,00","0,00",0,0,0
12/12/2016,"146,00",,,"146,00","0,00",0,0,0
12/9/2016,"146,00",,,"146,00","0,00",0,0,0
12/7/2016,"146,00",,,"146,00","0,00",0,0,0
12/6/2016,"146,00",,,"146,00","0,00",0,0,0
12/5/2016,"146,00",,,"146,00","0,00",0,0,0
12/2/2016,"146,00",,,"146,00","0,00",0,0,0
12/1/2016,"146,00",,,"146,00","0,00",0,0,0
11/29/2016,"146,00",,,"146,00","0,00",0,0,0
11/28/2016,"146,00",,,"146,00","0,00",0,0,0
11/25/2016,"146,00",,,"146,00","0,00",0,0,0
11/24/2016,"146,00",,,"146,00","0,00",0,0,0
11/23/2016,"146,00",,,"146,00","0,00",0,0,0
11/22/2016,"146,00",,,"146,00","0,00",0,0,0
11/21/2016,"146,00",,,"146,00","0,00",0,0,0
11/18/2016,"146,00",,,"146,00","0,00",0,0,0
11/17/2016,"146,00",,,"146,00","0,00",0,0,0
11/16/2016,"146,00",,,"146,00","0,00",0,0,0
11/15/2016,"146,00",,,"146,00","0,00",0,0,0
11/14/2016,"146,00",,,"146,00","0,00",0,0,0
11/11/2016,"146,00",,,"146,00","0,00",0,0,0
11/10/2016,"146,00",,,"146,00","0,00",0,0,0
11/9/2016,"146,00",,,"146,00","0,00",0,0,0
11/8/2016,"146,00",,,"146,00","0,00",0,0,0
11/7/2016,"146,00",,,"146,00","0,00",0,0,0
11/4/2016,"146,00",,,"146,00","0,00",0,0,0
11/3/2016,"146,00",,,"146,00","0,00",0,0,0
11/2/2016,"146,00",,,"146,00","0,00",0,0,0
11/1/2016,"146,00",,,"146,00","0,00",0,0,0
10/31/2016,"146,00","146,00","146,00","146,00","0,00",683,99.718,99.718
10/28/2016,"146,00",,,"146,00","0,00",0,0,0
10/27/2016,"146,00","146,00","146,00","146,00","-2,67",50,7.300,7.300
10/26/2016,"150,00","150,00","150,00","150,00","7,14",50,7.500,7.500
10/25/2016,"140,00",,,"140,00","0,00",0,0,0
10/21/2016,"140,00","140,00","140,00","140,00","19,66",450,63.000,63.000
10/20/2016,"117,00",,,"117,00","0,00",0,0,0
10/19/2016,"117,00","117,00","117,00","117,00","9,35",66,7.722,7.722
10/18/2016,"107,00","107,00","107,00","107,00","9,18",700,74.900,74.900
10/17/2016,"98,00",,,"98,00","0,00",0,0,0
10/14/2016,"98,00",,,"98,00","0,00",0,0,0
10/13/2016,"98,00",,,"98,00","0,00",0,0,0
10/12/2016,"98,00",,,"98,00","0,00",0,0,0
10/10/2016,"98,00",,,"98,00","0,00",0,0,0
10/7/2016,"98,00",,,"98,00","0,00",0,0,0
10/6/2016,"98,00",,,"98,00","0,00",0,0,0
10/5/2016,"98,00",,,"98,00","0,00",0,0,0
10/4/2016,"98,00",,,"98,00","0,00",0,0,0
10/3/2016,"98,00",,,"98,00","0,00",0,0,0
9/30/2016,"98,00",,,"98,00","0,00",0,0,0
9/29/2016,"98,00",,,"98,00","0,00",0,0,0
9/28/2016,"98,00",,,"98,00","0,00",0,0,0
9/27/2016,"98,00",,,"98,00","0,00",0,0,0
9/26/2016,"98,00",,,"98,00","0,00",0,0,0
9/23/2016,"98,00",,,"98,00","0,00",0,0,0
9/22/2016,"98,00",,,"98,00","0,00",0,0,0
9/21/2016,"98,00",,,"98,00","0,00",0,0,0
9/20/2016,"98,00",,,"98,00","0,00",0,0,0
9/19/2016,"98,00",,,"98,00","0,00",0,0,0
9/16/2016,"98,00",,,"98,00","0,00",0,0,0
9/15/2016,"98,00",,,"98,00","0,00",0,0,0
9/14/2016,"98,00",,,"98,00","0,00",0,0,0
9/13/2016,"98,00",,,"98,00","0,00",0,0,0
9/12/2016,"98,00",,,"98,00","0,00",0,0,0
9/9/2016,"98,00",,,"98,00","0,00",0,0,0
9/7/2016,"98,00",,,"98,00","0,00",0,0,0
9/6/2016,"98,00",,,"98,00","0,00",0,0,0
9/5/2016,"98,00","98,00","98,00","98,00","1,03",32,3.136,3.136
9/2/2016,"97,00",,,"97,00","0,00",0,0,0
9/1/2016,"97,00",,,"97,00","0,00",0,0,0
8/31/2016,"97,00",,,"97,00","0,00",0,0,0
8/30/2016,"97,00",,,"97,00","0,00",0,0,0
8/29/2016,"97,00",,,"97,00","0,00",0,0,0
8/26/2016,"97,00",,,"97,00","0,00",0,0,0
8/25/2016,"97,00",,,"97,00","0,00",0,0,0
8/24/2016,"97,00",,,"97,00","0,00",0,0,0
8/23/2016,"97,00",,,"97,00","0,00",0,0,0
8/22/2016,"97,00",,,"97,00","0,00",0,0,0
