Date,LastTradePrice,Max,Min,AvgPrice,%chg,Volume,TurnoverBestMKD,TotalTurnoverMKD
10/8/2024,"61,00",,,"61,00","0,00",0,0.0,0
10/7/2024,"61,00",,,"61,00","0,00",0,0.0,0
10/4/2024,"61,00",,,"61,00","0,00",0,0.0,0
10/3/2024,"61,00",,,"61,00","0,00",0,0.0,0
10/2/2024,"61,00",,,"61,00","0,00",0,0.0,0
10/1/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/30/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/27/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/26/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/25/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/24/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/23/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/20/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/19/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/18/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/17/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/16/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/13/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/12/2024,"61,00","61,00","61,00","61,00","0,00",242,14.762,14.762
9/11/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/10/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/6/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/5/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/4/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/3/2024,"61,00",,,"61,00","0,00",0,0.0,0
9/2/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/30/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/29/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/27/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/26/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/23/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/22/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/21/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/20/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/19/2024,"61,00",,,"61,00","0,00",0,0.0,0
8/16/2024,"61,00",,,"61,00","0,00",0,0.0,0
